name,category,city
Старик Хинкалыч,restaurant,Пермь
Соль земли Пермской,artwork,Пермь
Люля-Любя,restaurant,Пермь
Гурман,cafe,Пермь
Нуар,stripclub,Пермь
Столовая №1,cafe,Пермь
СантоНоре,cafe,Пермь
Печки лавочки,cafe,Пермь
Вкус House,fast_food,Пермь
Buffet,cafe,Пермь
Армата Пивной полигон,cafe,Пермь
Август,restaurant,Пермь
Ява,fast_food,Пермь
Parmesan,restaurant,Пермь
etc,restaurant,Пермь
Usagi,restaurant,Пермь
BodyToBody,stripclub,Пермь
KuniOki,fast_food,Пермь
Вилка-ложка,cafe,Пермь
Синема 5,cinema,Пермь
Бостон,fast_food,Пермь
Родной пивной,pub,Пермь
Дубай Сити,restaurant,Пермь
Трон,artwork,Пермь
Пермский период,artwork,Пермь
Фемида,artwork,Пермь
Rostic's,fast_food,Пермь
Банкет-Холл,restaurant,Пермь
Пермская Синематека,cinema,Пермь
"азиатское бистро ""Каджи""",cafe,Пермь
Здание заводоуправления,arts_centre,Пермь
Центр искусств «Завод Шпагина»,arts_centre,Пермь
Пермская мужская гимназия,attraction,Пермь
Дом Грибушина,attraction,Пермь
Радуга,mall,Пермь
Дом Дягилева,attraction,Пермь
Черная жемчужина,attraction,Пермь
Частная филармония «Триумф»,theatre,Пермь
Загарье,mall,Пермь
Ярмарочный Дом,mall,Пермь
Пермский зоопарк,zoo,Пермь
Пермский Планетарий,planetarium,Пермь
Пермский государственный цирк,theatre,Пермь
Горный хрусталь,mall,Пермь
ТЦ Гудвин,mall,Пермь
Т/Ц Гудвин,mall,Пермь
Бывшая поликлиника № 1 ГКБ № 6,attraction,Пермь
Агат,mall,Пермь
Пермский музей современного искусства,museum,Пермь
ТЦ Тургеневский,mall,Пермь
Пермский политехнический колледж им. Н. Г. Славянова,attraction,Пермь
ТДЦ Алир,mall,Пермь
Театр-Театр,theatre,Пермь
Столица,mall,Пермь
"ТЦ ""Парк Авеню""",mall,Пермь
Арена,mall,Пермь
Музей-Диорама,museum,Пермь
Пермский театр оперы и балета имени П. И. Чайковского,theatre,Пермь
Лайнер,mall,Пермь
Айсберг,mall,Пермь
Алмаз,mall,Пермь
Петропавловский,mall,Пермь
ЦУМ,mall,Пермь
"Разгуляй, торговый центр",mall,Пермь
РисЛапша,cafe,Пермь
Дом-музей Н.Г. Славянова,museum,Пермь
Музей Мотовилихинского завода,museum,Пермь
ТЦ Твой,mall,Пермь
ТЦ Карнавал,mall,Пермь
"Дом творчества ""Юность""",arts_centre,Пермь
"ТЦ ""Земляника""",mall,Пермь
Шоколад,mall,Пермь
Пермская Государственная Художественная Галерея,museum,Пермь
Речной вокзал Пермь,attraction,Пермь
Bazar,mall,Пермь
Кит,mall,Пермь
Проектно-технологический институт экологии ТЭК,attraction,Пермь
Столовая №25,fast_food,Пермь
Дворец детского творчества,arts_centre,Пермь
ТЦ Метелица,mall,Пермь
Летнее кафе ресторана Халва,cafe,Пермь
Цех №4,arts_centre,Пермь
,arts_centre,Пермь
Собор Петра и Павла,place_of_worship,Пермь
Дворец детского (юношеского) творчества,arts_centre,Пермь
"Церковь Стефана, епископа Великопермского",place_of_worship,Пермь
Академия живописи,attraction,Пермь
Детский музейный центр,museum,Пермь
Чайханa,restaurant,Пермь
Дворец культуры им. Гагарина,attraction,Пермь
Домино,mall,Пермь
Аврора,mall,Пермь
Видный,mall,Пермь
Дворец культуры им. А. Г. Солдатова,community_centre,Пермь
Дом Мешкова,attraction,Пермь
Пермский театр кукол,theatre,Пермь
Вознесенско-Феодосиевская церковь,place_of_worship,Пермь
Пермская государственная краевая универсальная библиотека им. А. М. Горького,library,Пермь
Ротонда,artwork,Пермь
Бизнес галереи,mall,Пермь
Органный концертный зал,theatre,Пермь
Новая Столица,mall,Пермь
ТЦ «Кристалл»,mall,Пермь
Сова,bar,Пермь
"ТЦ ""Семь чудес""",mall,Пермь
Сказка востока,cafe,Пермь
"ТЦ ""Новый Проспект""",mall,Пермь
Гостиный двор,mall,Пермь
Платина,mall,Пермь
Парус,restaurant,Пермь
Закамский,mall,Пермь
Пирамида,mall,Пермь
Длинный нос,restaurant,Пермь
У Моста,theatre,Пермь
Навигатор,mall,Пермь
Особняк купца Д. С. Жирнова,attraction,Пермь
Хижина,food_court,Пермь
Свято-Троицкий Кафедральный Собор,place_of_worship,Пермь
Пермская соборная мечеть,place_of_worship,Пермь
ТЦ «Браво»,mall,Пермь
Доходный дом А. Н. Кузнецкого,attraction,Пермь
Особняк К. Ф. Токаревой,attraction,Пермь
Власть,artwork,Пермь
Гостиница центральная,attraction,Пермь
Дом А.Е. Третьяковой,attraction,Пермь
Здание главпочтамта,attraction,Пермь
Пшеница,cafe,Пермь
Акватеррариум,zoo,Пермь
Дом купчихи М. М. Барановой,attraction,Пермь
Королёвские номера,attraction,Пермь
Торговая баня мещанки Е. П. Кашиной,attraction,Пермь
Дом Вердеревского,attraction,Пермь
Дом купца Попова,attraction,Пермь
Дом со львами,attraction,Пермь
Дом Любимовых-Рязанцевых,attraction,Пермь
Дом Смышляева,attraction,Пермь
Узел связи Камского речного пароходства,attraction,Пермь
Дом купца Гаврилова,attraction,Пермь
Дом купца Михайлова,attraction,Пермь
,theatre,Пермь
Дом Е. И. Любимовой,attraction,Пермь
Дом архитектора А. Б. Турчевича,attraction,Пермь
Триада,mall,Пермь
ТЦ «Курья»,mall,Пермь
Дом офицеров Пермского гарнизона,arts_centre,Пермь
Администрация Мотовилихинского района,public_building,Пермь
Семья 1,mall,Пермь
Семья 2,mall,Пермь
Духовная консистория,attraction,Пермь
ТД Чайкофф,mall,Пермь
Росток,attraction,Пермь
Моби Дик,mall,Пермь
Торговый Комплекс «Центральный №1»,mall,Пермь
Йоши Тоши,cafe,Пермь
"Центр детского творчества ""Детство""",arts_centre,Пермь
Пермский музей авиации,museum,Пермь
Ротонда,attraction,Пермь
PERMM,museum,Пермь
Мемориальный комплекс революции 1905 года,attraction,Пермь
Сюрприз,attraction,Пермь
Цветок,mall,Пермь
Кольцо,mall,Пермь
ТЦ «Браво 2»,mall,Пермь
Магнит,mall,Пермь
Торгово-развлекательный комплекс «СпешиLove»,mall,Пермь
Добровольческому танковому корпусу,attraction,Пермь
Церковь Рождества Пресвятой Богородицы,place_of_worship,Пермь
ТЦ «Айсберг Модерн»,mall,Пермь
Дворец детства,arts_centre,Пермь
Столовая,restaurant,Пермь
Бриош,cafe,Пермь
Март,mall,Пермь
ТЦ Желябова,mall,Пермь
ТЦ Барбарис,mall,Пермь
Лето,mall,Пермь
ТЦ «Кузнецкий»,mall,Пермь
Эспланада,attraction,Пермь
Вышка-2,mall,Пермь
Пермский дом народного творчества «Губерния»,community_centre,Пермь
Китайские цепочки,attraction,Пермь
Колесо обозрения,attraction,Пермь
Сказки Пушкина,artwork,Пермь
Торговый центр «Боровики»,mall,Пермь
"ДЦ ""Комплекс""",arts_centre,Пермь
Цех №5,arts_centre,Пермь
Торгово-развлекательный центр «Планета»,mall,Пермь
Центральный Универсам Мотовилихи,mall,Пермь
Автодром,attraction,Пермь
Логово пиратов,attraction,Пермь
Лабиринт cтраха,attraction,Пермь
Супер Спин,attraction,Пермь
Гусеница,attraction,Пермь
Седьмое небо,attraction,Пермь
Music express cotton club,attraction,Пермь
Робин Гуд,attraction,Пермь
Дикий Запад,attraction,Пермь
Пираты,attraction,Пермь
Конвой,attraction,Пермь
Солнышко,attraction,Пермь
Свадебная карусель,attraction,Пермь
Самба балун,attraction,Пермь
Семейный экспресс,attraction,Пермь
Весёлые автомобильчики,attraction,Пермь
Каноэ ривер,attraction,Пермь
Wawe blaster,attraction,Пермь
Королевский батут,attraction,Пермь
Лебеди,attraction,Пермь
Ламбада,attraction,Пермь
Батут Банжи,attraction,Пермь
Twister coaster,attraction,Пермь
Восточный экспресс,attraction,Пермь
СЧАСТЬЕ НЕ ЗА ГОРАМИ,artwork,Пермь
Здание новой пермской галереи,gallery,Пермь
Торговый центр Вега,mall,Пермь
Левани,cafe,Пермь
Четыре элемента,bar,Пермь
Большой зал филармонии,theatre,Пермь
Депо 143Б,mall,Пермь
Танцевальный ресторан «СССР»,restaurant,Пермь
Massimo,cafe,Волгоград
Танк Т-34,attraction,Волгоград
,cafe,Волгоград
Железнодорожный музей,museum,Волгоград
Старое Кафе,cafe,Волгоград
Музей ист. Волго-Донского канала,museum,Волгоград
,restaurant,Волгоград
Moliere,restaurant,Волгоград
Синема 5,cinema,Волгоград
